Inicial point,Dimensions,Mutation rate,Dup rate,Del. rate,Epsilon,Best phenotype,Best genotype,Distance to optimum,Total generations,Gen size,PlotName
[10.0],1,0.05,0.0,0.0,0.001,[-0.0007117],[array([-10.0007117])],0.0007117008367636402,609,1,plot1D1-FGM
[10.0],1,0.05,0.0,0.0,0.001,[0.0003606],[array([-9.9996394])],0.0003606041445092245,617,1,plot1D2-FGM
[10.0],1,0.05,0.0,0.0,0.001,[0.0001111],[array([-9.9998889])],0.00011109954509080922,497,1,plot1D3-FGM
[10.0],1,0.05,0.0,0.0,0.001,[0.00032451],[array([-9.99967549])],0.0003245059879866119,593,1,plot1D4-FGM
[10.0],1,0.05,0.0,0.0,0.001,[-0.00062529],[array([-10.00062529])],0.0006252925609011584,454,1,plot1D5-FGM
[10.0],1,0.05,0.0,0.0,0.001,[-0.00040478],[array([-10.00040478])],0.00040478221478856824,528,1,plot1D6-FGM
[10.0],1,0.05,0.5,0.5,0.001,[-0.00281454],"[array([-0.39266816]), array([-0.41437662]), array([-0.40346733]), array([-0.58803582]), array([-0.46885782]), array([-0.67790648]), array([-0.13621525]), array([-0.18196685]), array([-0.48783172]), array([-0.30723688]), array([-0.46786574]), array([-0.50181461]), array([-0.5107823]), array([-0.30439117]), array([-0.18801691]), array([-0.59935364]), array([-0.38289782]), array([-0.55778013]), array([-0.37992959]), array([-0.62337563]), array([-0.49592011]), array([-0.26168903]), array([-0.34670461]), array([-0.32373032])]",0.002814537372923809,700,24,plot1D1-Model
[10.0],1,0.05,0.5,0.5,0.001,[-0.00244705],"[array([-0.39878135]), array([-0.64603616]), array([0.06879121]), array([-0.03035647]), array([-0.00544286]), array([-0.22992783]), array([-0.00310862]), array([-0.25980636]), array([-0.21765792]), array([0.04863449]), array([-0.18061958]), array([-0.12099273]), array([-0.22257861]), array([-0.08588948]), array([-0.45708946]), array([-0.15184545]), array([0.00673647]), array([-0.29746042]), array([-0.11152534]), array([-0.29018364]), array([-0.47023385]), array([-0.1384061]), array([-0.18623258]), array([-0.37365576]), array([-0.1917193]), array([-0.361254]), array([-0.49843484]), array([-0.31444914]), array([-0.2320661]), array([0.12126195]), array([-0.15294657]), array([-0.45108511]), array([0.13891448]), array([0.13524613]), array([-0.19521034]), array([-0.06262074]), array([-0.08038095]), array([-0.04987646]), array([-0.59332496]), array([-0.19812494]), array([-0.21484687]), array([-0.61878456]), array([-0.16587745]), array([-0.2235519]), array([-0.41772907]), array([0.01198529]), array([-0.51444382]), array([-0.11945939])]",0.0024470468244164323,700,48,plot1D2-Model
[10.0],1,0.05,0.5,0.5,0.001,[0.00493577],"[array([-0.38964099]), array([-0.21501416]), array([-0.14619479]), array([-0.1731733]), array([-0.06562854]), array([-0.23891441]), array([-0.15492779]), array([-0.29595414]), array([-0.58968798]), array([-0.24698301]), array([-0.35439271]), array([-0.17895685]), array([-0.4185249]), array([-0.478611]), array([-0.43209533]), array([-0.30223403]), array([-0.36515448]), array([-0.42463557]), array([-0.32677954]), array([-0.15961645]), array([-0.43497319]), array([-0.14863275]), array([-0.34361551]), array([-0.24469842]), array([-0.40195277]), array([-0.17719118]), array([-0.22771806]), array([-0.28869428]), array([-0.27325903]), array([-0.31584842]), array([-0.2192443]), array([-0.27873939]), array([-0.22320585]), array([-0.46017112])]",0.004935766387173857,700,34,plot1D3-Model
[10.0],1,0.05,0.5,0.5,0.001,[-0.00324747],"[array([-0.1453032]), array([0.11303422]), array([-0.15836272]), array([-0.47173912]), array([-0.2216363]), array([-0.39254841]), array([-0.23664749]), array([-0.44332478]), array([-0.14020772]), array([-0.28094667]), array([0.16435553]), array([-0.41936382]), array([-0.01434039]), array([-0.03337405]), array([0.05218907]), array([-0.16322313]), array([-0.04558969]), array([-0.04426956]), array([-0.55673304]), array([-0.08792707]), array([-0.15372354]), array([-0.10416194]), array([-0.4510088]), array([-0.14365036]), array([-0.50056707]), array([-0.64555073]), array([-0.120632]), array([-0.10495773]), array([-0.53975057]), array([-0.13458885]), array([-0.54256589]), array([-0.40095589]), array([-0.0954651]), array([-0.05332641]), array([0.26618279]), array([-0.27817254]), array([-0.45449082]), array([-0.32603607]), array([-0.07523252]), array([-0.16749981]), array([-0.23694167]), array([-0.19091514]), array([-0.31013531]), array([0.12734812]), array([-0.35468104]), array([-0.12275753]), array([-0.45456159]), array([0.09150889])]",0.003247472706519261,700,48,plot1D4-Model
[10.0],1,0.05,0.5,0.5,0.001,[0.00616581],"[array([-0.20380586]), array([-0.62840989]), array([-0.2568282]), array([-0.2990731]), array([-0.25510683]), array([-0.0837834]), array([-0.00191551]), array([-0.53360723]), array([-0.0313183]), array([-0.31144656]), array([-0.10562114]), array([0.21607308]), array([-0.5697495]), array([-0.22185717]), array([0.06177019]), array([-0.00782836]), array([-0.26014725]), array([-0.32477434]), array([0.01212919]), array([-0.44101128]), array([-0.44732832]), array([-0.26243465]), array([0.1035361]), array([-0.00935699]), array([-0.72038196]), array([-0.06139316]), array([-0.18739492]), array([-0.84985144]), array([-0.17908346]), array([-0.12676141]), array([-0.74824219]), array([-0.19150445]), array([-0.77346812]), array([-0.26596805]), array([-0.45371134]), array([-0.2912483]), array([-0.33781101]), array([0.05488093])]",0.006165812281180294,700,38,plot1D5-Model
[10.0],1,0.05,0.5,0.5,0.001,[0.00208682],"[array([-0.38816009]), array([-0.13975915]), array([-0.11814367]), array([-0.09504486]), array([-0.20815819]), array([0.22600927]), array([-0.1725345]), array([-0.20955501]), array([-0.53706546]), array([0.01878662]), array([0.15346051]), array([-0.49815381]), array([-0.40432685]), array([-0.00258205]), array([-0.13161595]), array([-0.06774766]), array([-0.37541634]), array([0.03584305]), array([-0.21741473]), array([-0.4527643]), array([-0.03417537]), array([-0.77815667]), array([-0.20847081]), array([-0.30791214]), array([-0.0783924]), array([-0.14804175]), array([0.33289834]), array([0.02611669]), array([-0.043214]), array([0.04691687]), array([0.34883059]), array([-0.59766591]), array([-0.53126029]), array([-0.3826665]), array([0.07539036]), array([-0.1824418]), array([-0.4857689]), array([-0.56521801]), array([-0.21206996]), array([-0.33963203]), array([-0.45427201]), array([0.35352714]), array([-0.40426202]), array([0.07858299]), array([-0.62609847]), array([-0.21739774]), array([0.04506724]), array([-0.47162321]), array([-0.41335579]), array([0.30838337]), array([-0.18608743]), array([-0.04579173]), array([-0.06094058]), array([-0.25436807])]",0.0020868207408675232,700,54,plot1D6-Model
