Inicial point,Dimensions,Mutation rate,Dup rate,Del. rate,Epsilon,Best phenotype,Best genotype,Distance to optimum,Total generations,Gen size,PlotName
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[ 0.01230247  0.00621791 -0.01793813 -0.02781257 -0.02527517 -0.00658555],"[array([-9.98769753e+00,  6.21791181e-03, -1.79381349e-02, -2.78125734e-02,
       -2.52751677e-02, -6.58554763e-03])]",0.044356878420016635,600,1,plot6D1-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[-0.00214548  0.00855686 -0.02285189 -0.01184549  0.01744545 -0.02570289],"[array([-1.00021455e+01,  8.55686477e-03, -2.28518902e-02, -1.18454950e-02,
        1.74454534e-02, -2.57028888e-02])]",0.04129564129382377,600,1,plot6D2-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[-0.00808421  0.03129823  0.0198711   0.01338669 -0.00870125  0.02664142],"[array([-1.00080842e+01,  3.12982310e-02,  1.98710958e-02,  1.33866949e-02,
       -8.70125263e-03,  2.66414249e-02])]",0.04903544744404469,600,1,plot6D3-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[-0.01476751  0.00192877  0.03078425  0.00039432  0.04096564  0.04392491],"[array([-1.00147675e+01,  1.92877047e-03,  3.07842529e-02,  3.94316779e-04,
        4.09656406e-02,  4.39249147e-02])]",0.06911734335417255,600,1,plot6D4-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[ 0.00842676 -0.00158687  0.04032163  0.00092719  0.00492503  0.01766611],"[array([-9.99157324e+00, -1.58686768e-03,  4.03216325e-02,  9.27185156e-04,
        4.92502796e-03,  1.76661094e-02])]",0.045128366623445874,600,1,plot6D5-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[ 0.06899708  0.0568721  -0.01847928 -0.0606775   0.01980001 -0.04021043],"[array([-9.93100292,  0.0568721 , -0.01847928, -0.0606775 ,  0.01980001,
       -0.04021043])]",0.11843645801263626,600,1,plot6D6-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.5,0.5,0.001,[ 0.28798605 -0.44024919 -0.18403648 -0.1284352  -0.06739396  0.0585716 ],"[array([-0.36953281, -0.19487996,  0.05357969,  0.53654987,  0.03131998,
        0.02568303]), array([-0.40293065,  0.06807685,  0.15611656, -0.02645855, -0.04359513,
        0.30792403]), array([-0.32742576,  0.04788085,  0.21973235, -0.07410713, -0.74032255,
        0.13386848]), array([-0.66859637, -0.13158317,  0.19819348,  0.27235265, -0.10471511,
        0.06839848]), array([-0.35480779,  0.21911734, -0.24894834, -0.20551353,  0.54804777,
       -0.20312896]), array([-0.37827753,  0.01961334, -0.05889313, -0.08150554,  0.44290543,
       -0.10774404]), array([-0.50954384, -0.25403129, -0.19965416, -0.07160749, -0.62105153,
       -0.0117218 ]), array([-0.32678851,  0.07546212, -0.31137267, -0.14182073,  0.30586034,
       -0.10282811]), array([-0.3275373 ,  0.24218847, -0.12218232, -0.02648403,  0.44149142,
       -0.20848166]), array([-0.42769186,  0.09868071, -0.31232268, -0.17692777,  0.26918183,
       -0.11744937]), array([-0.47784087, -0.26349951,  0.35407787, -0.04724883, -0.24255108,
        0.14409225]), array([-0.5669545 ,  0.19751834,  0.0317493 ,  0.12489254, -0.24351058,
        0.10042146]), array([-0.39360041, -0.03114907, -0.1858899 , -0.01519877,  0.49728301,
        0.0295382 ]), array([-0.472264  ,  0.04042816,  0.05350473,  0.00747812, -0.21810326,
        0.25348083]), array([-0.52373025,  0.01252673,  0.15997173, -0.06956582,  0.13060912,
       -0.14181808]), array([-0.25210429,  0.06884612,  0.09442022, -0.11273613, -0.69127422,
        0.24301468]), array([-0.44898782, -0.03523508, -0.18040084, -0.13607452,  0.45353021,
       -0.12348194]), array([-0.57819291, -0.10383107,  0.31069283,  0.31676442, -0.17243987,
       -0.14037406]), array([-0.46493895, -0.27429637, -0.18613344, -0.12665425, -0.57447025,
       -0.05117325]), array([-0.4593759 ,  0.02494301, -0.1343884 , -0.10058491,  0.25824379,
       -0.13326765]), array([-0.42170233,  0.01581282, -0.17985115, -0.03460875,  0.42961061,
       -0.05665374]), array([-0.55918929, -0.28283852,  0.30396179,  0.06062394, -0.22344388,
        0.15027283])]",0.5788721086318147,600,22,plot6D1-Model
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.5,0.5,0.001,[ 0.23717585 -0.01330226  0.15267223  0.70616618 -0.22349775 -0.1193251 ],"[array([-0.58798989, -0.11870759,  0.13777634,  0.05668522, -0.0982128 ,
        0.01579317]), array([ 0.01496813, -0.50112612, -0.25231862,  0.37455115, -0.19345673,
       -0.39304272]), array([-0.46287821, -0.36467955,  0.22471637,  0.3223436 ,  0.10944351,
        0.09145714]), array([-0.55345179,  0.29348754,  0.39187201, -0.01260245, -0.13025091,
        0.06669065]), array([-0.42991126,  0.08507952, -0.17378505,  0.3015875 ,  0.08325228,
        0.19625138]), array([-0.4499096 ,  0.39399786,  0.05179271, -0.31498581,  0.03401474,
        0.02504059]), array([-0.45171906, -0.18566302,  0.20734545,  0.05188307,  0.36045164,
       -0.15528765]), array([-0.53427691,  0.04372723,  0.23792848, -0.07796467, -0.13866706,
       -0.09644345]), array([-0.37265754,  0.02840067, -0.25263908,  0.08208835,  0.07669824,
        0.18898705]), array([-0.41030255,  0.31224028,  0.01192984, -0.48249571, -0.08808694,
        0.25456688]), array([-0.4409005 , -0.02164833, -0.27179376,  0.17791719,  0.04695279,
        0.15186681]), array([-0.25028614,  0.22755427,  0.01820563, -0.40339368, -0.03340403,
        0.14943914]), array([-0.16539468, -0.19492309, -0.09032582,  0.18089506, -0.24645062,
       -0.32884819]), array([-0.25114843,  0.08519373, -0.1639706 ,  0.02855693, -0.09052754,
       -0.15622509]), array([-0.37234406, -0.3006594 ,  0.16075343, -0.06766339,  0.52123595,
        0.10272748]), array([-0.34993527,  0.04157576, -0.07608968,  0.04922022, -0.09605818,
        0.25533533]), array([-0.05034443, -0.16029524, -0.23736753,  0.17757086, -0.22287697,
       -0.24771529]), array([-0.4087451 , -0.27755394,  0.24393201,  0.075309  ,  0.44191636,
       -0.1695074 ]), array([ 0.01142373, -0.09831936, -0.18981886,  0.0855089 , -0.05714703,
       -0.44635324]), array([-0.64397554,  0.02322358,  0.10566521,  0.04164654, -0.08496396,
        0.04387159]), array([-0.57585612,  0.3517798 ,  0.41995815, -0.0028527 , -0.31315837,
       -0.04605959]), array([-0.56284256, -0.12116129, -0.18897028,  0.19212164,  0.06769159,
        0.16414231]), array([-0.35585655,  0.16052906, -0.21647348,  0.01218743,  0.15913462,
        0.28196461]), array([-0.54038056, -0.07321499,  0.10072348,  0.12269603, -0.2167969 ,
       -0.00306293]), array([-0.36469124,  0.38804379,  0.09114295, -0.25771143,  0.08566416,
        0.11098808]), array([-0.20341805, -0.03018341, -0.13751708, -0.00693268, -0.1998956 ,
       -0.17590176])]",0.801622445587967,600,26,plot6D2-Model
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.5,0.5,0.001,[-0.4145647   0.23304814  0.00637342 -0.14720223 -0.18867884  0.25712995],"[array([-0.58842169, -0.04047499,  0.08330341,  0.18670365, -0.05470263,
       -0.27203854]), array([-0.72257321,  0.0837785 , -0.18381982, -0.0453903 ,  0.15903529,
        0.24685362]), array([-0.38511835,  0.23826374,  0.13919456, -0.26121107,  0.1612837 ,
       -0.10942334]), array([-0.49167272, -0.08521168, -0.06270739,  0.06420535,  0.2750046 ,
        0.01596924]), array([-0.41760265, -0.16845922,  0.14468387,  0.10763834, -0.15965946,
       -0.30473259]), array([-0.58859789, -0.10091712, -0.1370211 ,  0.08869832, -0.33921224,
       -0.39024685]), array([-0.51888324,  0.06555617,  0.03875428, -0.14211694,  0.02366918,
        0.21520276]), array([-0.61166116,  0.07962101, -0.15787948, -0.14436616, -0.07965591,
        0.21781604]), array([-0.42528964,  0.12955874,  0.14218815,  0.01672346,  0.26547653,
       -0.032695  ]), array([-0.54095648,  0.06414549, -0.08290285,  0.10281081, -0.22637812,
       -0.55445303]), array([-0.536198  ,  0.13629045, -0.04732922,  0.02139481, -0.09599523,
        0.22420761]), array([-0.46391608, -0.10472544,  0.0447568 , -0.17774836,  0.12426243,
        0.38340962]), array([-0.6081131 ,  0.18797577, -0.01738414, -0.06411712, -0.02700237,
        0.22499055]), array([-0.579894  , -0.02573703,  0.07604165,  0.18549488,  0.02566501,
       -0.2117382 ]), array([-0.53349939,  0.18805532, -0.05538204, -0.10700944, -0.18172579,
        0.2220187 ]), array([-0.37364801, -0.28505382,  0.10832581,  0.1477369 , -0.1269015 ,
       -0.28667855]), array([-0.50240131, -0.06881385,  0.17598581, -0.19117097,  0.16371838,
        0.3571585 ]), array([-0.37139831, -0.33526109,  0.02639229,  0.23292417, -0.14500881,
       -0.26224282]), array([-0.6990778 ,  0.09896072, -0.23432365, -0.09368492,  0.15890416,
        0.32475741]), array([-0.45564168,  0.17549648,  0.00549648, -0.07471765, -0.10945607,
        0.24899482])]",0.5912697886475408,600,20,plot6D3-Model
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.5,0.5,0.001,[ 0.21795249  0.18471176 -0.1675235  -0.07586636  0.14809411  0.1516463 ],"[array([-0.84372091,  0.01498315,  0.04771313,  0.13385254,  0.29390404,
        0.10061568]), array([-0.86159069,  0.02832195, -0.08075924,  0.01996674,  0.21651405,
       -0.21546659]), array([-0.86348474,  0.09294276, -0.12968192,  0.22762666,  0.24639713,
       -0.14761945]), array([-0.86915097,  0.05834814, -0.00950896, -0.25755627, -0.42622872,
        0.14674172]), array([-0.80322217, -0.13021999, -0.01929783, -0.07060131, -0.07519648,
        0.22389987]), array([-0.8822284 ,  0.09789401,  0.09771442,  0.09569164,  0.13620407,
       -0.04007049]), array([-0.80444526, -0.05803575,  0.00477032,  0.09459608,  0.40189086,
       -0.08489909]), array([-0.77613633, -0.18176753, -0.04279189, -0.01900155, -0.13241962,
        0.1127781 ]), array([-0.75682452,  0.27893115,  0.02996834, -0.16775531, -0.42358237,
       -0.05798462]), array([-0.8044474 ,  0.14724319,  0.16576703, -0.18250505, -0.40867096,
        0.05028903]), array([-0.72111028, -0.10894613, -0.11537863, -0.09495589, -0.03541637,
        0.22251699]), array([-0.79568585, -0.05498318, -0.11603826,  0.14477537,  0.35469847,
       -0.15915486])]",0.4004622520101826,600,12,plot6D4-Model
