Inicial point,Dimensions,Mutation rate,Dup rate,Del. rate,Epsilon,Best phenotype,Best genotype,Distance to optimum,Total generations,Gen size,PlotName
"[10.0, 0.0]",2,0.05,0.0,0.0,0.001,[-7.08621874e-06  6.28683503e-05],"[array([-1.00000071e+01,  6.28683503e-05])]",6.326645210952309e-05,663,1,plot2D1-FGM
"[10.0, 0.0]",2,0.05,0.0,0.0,0.001,[-0.00085066  0.00029727],"[array([-1.00008507e+01,  2.97270377e-04])]",0.0009011086236945957,829,1,plot2D2-FGM
"[10.0, 0.0]",2,0.05,0.0,0.0,0.001,[-0.000623   -0.00075428],"[array([-1.00006230e+01, -7.54277296e-04])]",0.0009782984971255237,1364,1,plot2D3-FGM
"[10.0, 0.0]",2,0.05,0.0,0.0,0.001,[0.00180471 0.00103668],"[array([-9.99819529e+00,  1.03667814e-03])]",0.0020812651052447015,1500,1,plot2D4-FGM
"[10.0, 0.0]",2,0.05,0.0,0.0,0.001,[-0.00358832 -0.00017666],"[array([-1.00035883e+01, -1.76657442e-04])]",0.0035926649972045674,1500,1,plot2D5-FGM
"[10.0, 0.0]",2,0.05,0.0,0.0,0.001,[0.00221083 0.00158993],"[array([-9.99778917e+00,  1.58992653e-03])]",0.0027231654548740525,1500,1,plot2D6-FGM
"[10.0, 0.0]",2,0.05,0.5,0.5,0.001,[ 0.06337711 -0.05471861],"[array([-0.5917793 ,  0.24803225]), array([-0.53750051, -0.02527896]), array([0.03201297, 0.08263917]), array([-0.04370613,  0.13376741]), array([-0.4981761 ,  0.03746817]), array([-0.18720215, -0.09475488]), array([-0.19212649,  0.11446156]), array([-0.3386027 , -0.01749923]), array([-0.21208366,  0.09208493]), array([-0.27997338, -0.04420536]), array([-0.02573431,  0.03033445]), array([-0.44707873,  0.50408094]), array([-0.20861406,  0.09860273]), array([-0.51013984, -0.16101919]), array([-0.25946657, -0.19593117]), array([-0.13199488, -0.30065392]), array([-0.17736366, -0.22421347]), array([-0.26728064, -0.18537458]), array([-0.05114556,  0.03244469]), array([-0.26036486,  0.01678263]), array([-0.43099133, -0.19259644]), array([-0.35946673, -0.18125019]), array([-0.04166033,  0.03448082]), array([-0.13408723,  0.00412913]), array([ 0.01659372, -0.01962797]), array([-0.0813898 ,  0.07284663]), array([-0.15897684,  0.07618766]), array([ 0.0657692 , -0.03195004]), array([-0.10229466, -0.05111049]), array([-0.40714314, -0.18658187]), array([0.0960406 , 0.05538345]), array([-0.42914345,  0.20493383]), array([-0.19364265,  0.13960798]), array([-0.61762463,  0.01440057]), array([-0.63742396,  0.10963876]), array([-0.07418691, -0.20680851]), array([-0.40571408, -0.16818328]), array([-0.37489869,  0.01449568]), array([-0.48668966,  0.23703849]), array([ 0.00862823, -0.12152099])]",0.08373042175323543,1500,40,plot2D1-Model
"[10.0, 0.0]",2,0.05,0.5,0.5,0.001,[ 0.03710614 -0.03340518],"[array([-0.38553049, -0.22892574]), array([-0.43644737, -0.09481815]), array([-0.43253212, -0.14324974]), array([-0.41483961, -0.15572845]), array([-0.32506521,  0.19297438]), array([-0.80226553,  0.02360453]), array([-0.47547343, -0.05321338]), array([-0.71484661,  0.05514408]), array([-0.36768928, -0.24466653]), array([-0.33231981,  0.04315099]), array([-0.7484878,  0.0829064]), array([-0.30615972,  0.08554766]), array([-0.60311914, -0.10955832]), array([-0.33541296,  0.19524613]), array([-0.53431363,  0.04201872]), array([-0.36809157,  0.21723629]), array([-0.38418407, -0.18643409]), array([-0.35050824,  0.16649768]), array([-0.59299913,  0.13436919]), array([-0.35583223, -0.25251049]), array([-0.41532057, -0.05645283]), array([-0.28145534,  0.25345647])]",0.049927666339031715,1500,22,plot2D2-Model
"[10.0, 0.0]",2,0.05,0.5,0.5,0.001,[-0.03444007  0.01944105],"[array([-0.25486941,  0.10125735]), array([-0.14965803,  0.00039995]), array([-0.19052942, -0.40262192]), array([-0.43003212, -0.01041961]), array([0.06080663, 0.2302931 ]), array([-0.55456717,  0.22029311]), array([-0.5648253 ,  0.08153665]), array([-0.40468308, -0.26403031]), array([-0.355748 , -0.1637174]), array([-0.40553674, -0.21199889]), array([-0.15232116,  0.20278101]), array([-0.57998113, -0.06207997]), array([-0.36540495, -0.20084443]), array([-0.46764364, -0.10475047]), array([-0.21926081,  0.10869184]), array([-0.17928042,  0.06981233]), array([-0.57183871,  0.09763904]), array([-0.31201704, -0.10455487]), array([-0.40379913, -0.04557077]), array([-0.11947315,  0.12452086]), array([-0.29509592, -0.11252548]), array([-0.36695271,  0.17655505]), array([-0.54031728,  0.22670409]), array([-0.16043704,  0.09083687]), array([-0.60556813,  0.10755203]), array([-0.3138087,  0.0070445]), array([-0.34930793, -0.15407733]), array([-0.10733369,  0.04412149]), array([-0.25366189,  0.04475088]), array([-0.421294  , -0.07815765])]",0.039548357627019005,1500,30,plot2D3-Model
"[10.0, 0.0]",2,0.05,0.5,0.5,0.001,[ 0.08524599 -0.00066508],"[array([-0.05534253, -0.00402876]), array([-0.23705676, -0.18339581]), array([-0.17763158,  0.16250433]), array([-0.2982756 , -0.27839479]), array([-0.59343487, -0.22755145]), array([-0.73221358, -0.08994093]), array([-0.38131051, -0.05417658]), array([-0.48773195,  0.35205416]), array([-0.28835139,  0.08511966]), array([-0.15869751,  0.06435382]), array([-0.31491579, -0.25195134]), array([-0.08827208,  0.14172353]), array([-0.0475907 , -0.25849871]), array([-0.4816881 , -0.00927222]), array([-0.50528771, -0.00673664]), array([-0.28003935,  0.54972893]), array([-0.38939634, -0.37523031]), array([-6.19001551e-01,  2.77577456e-05]), array([-0.37935799,  0.45744302]), array([-0.31409456,  0.10853012]), array([-0.25091642,  0.13112445]), array([-0.50593709, -0.06564586]), array([-0.55466263, -0.01839885]), array([-0.1959799 , -0.19236963]), array([-0.21077461, -0.22076148]), array([-0.31405105,  0.52885704]), array([-0.20692745, -0.12990306]), array([-0.09515666, -0.00156029]), array([-0.2379414 , -0.13415359]), array([-0.51271634, -0.0801616 ])]",0.08524858004943553,1500,30,plot2D4-Model
