Inicial point,Dimensions,Mutation rate,Dup rate,Del. rate,Epsilon,Best phenotype,Best genotype,Distance to optimum,Total generations,Gen size,PlotName
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[-0.00631008 -0.0040123  -0.0018724 ],"[array([-1.00063101e+01, -4.01230222e-03, -1.87240359e-03])]",0.007708539098619931,1500,1,plot3D1-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[-0.00306359 -0.00175647 -0.00184972],"[array([-1.00030636e+01, -1.75647073e-03, -1.84972012e-03])]",0.003986503401859629,1500,1,plot3D2-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[ 0.00033503  0.00286937 -0.00784382],"[array([-9.99966497e+00,  2.86937197e-03, -7.84382367e-03])]",0.008358894219002851,1500,1,plot3D3-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[-0.0040116   0.00110867  0.00448711],"[array([-1.00040116e+01,  1.10867118e-03,  4.48710778e-03])]",0.0061201500895583585,1500,1,plot3D4-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[ 0.00377123 -0.00539452  0.0070156 ],"[array([-9.99622877e+00, -5.39452258e-03,  7.01560394e-03])]",0.009619864113494069,1500,1,plot3D5-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[ 0.00470696 -0.00842179 -0.00429588],"[array([-9.99529304e+00, -8.42179455e-03, -4.29588293e-03])]",0.01056109392145122,1500,1,plot3D6-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.5,0.5,0.001,[-0.10906343  0.05632801  0.00368964],"[array([-0.79081467,  0.1386483 , -0.09283233]), array([-0.93830985,  0.11741696,  0.14293299]), array([-0.14363175,  0.12034092, -0.26987454]), array([-0.39530206, -0.04752099,  0.00731689]), array([-0.26650359,  0.12476623, -0.06432162]), array([-0.29574639, -0.06127198, -0.04398625]), array([-0.22734305, -0.18613001, -0.15304465]), array([-0.72473389, -0.00289768,  0.16650446]), array([-0.75567903, -0.09803707,  0.0896095 ]), array([-0.8159999 ,  0.09861311,  0.06493853]), array([-0.31465255, -0.03113601, -0.22987258]), array([-0.1791025 ,  0.05380137, -0.14872567]), array([-0.75953641,  0.1241965 ,  0.18018345]), array([-0.78461422,  0.11307595,  0.06821155]), array([-0.19014532, -0.33591759, -0.01929645]), array([-0.14251648,  0.11220246, -0.1562571 ]), array([-0.70659374,  0.08697269,  0.19312992]), array([-0.83699424,  0.10505775,  0.23215192]), array([-0.10482339, -0.26443144,  0.01477816]), array([-0.73602038, -0.11142146,  0.02214348])]",0.12280590408511292,1500,20,plot3D1-Model
"[10.0, 0.0, 0.0]",3,0.05,0.5,0.5,0.001,[0.03701889 0.01652088 0.06327595],"[array([-0.25073529,  0.16620748, -0.14605647]), array([-0.33786474,  0.10853066, -0.37092416]), array([-0.48011281,  0.12494987, -0.1523145 ]), array([-0.727134  ,  0.04399028, -0.17016644]), array([-0.79727409, -0.22110381,  0.21486955]), array([-0.49243516,  0.03620441, -0.09103883]), array([-0.58407693, -0.05406478,  0.01720056]), array([-0.37352947,  0.17673445,  0.18926769]), array([-0.59018221, -0.02098105,  0.10150292]), array([-0.73367353, -0.05249221,  0.05576392]), array([-0.79532112, -0.2303845 ,  0.16459082]), array([-0.63005308,  0.04191002,  0.17111186]), array([-0.42491674, -0.1730948 ,  0.22472697]), array([-0.64682247,  0.02603574,  0.13085276]), array([-0.17799988, -0.04324352, -0.10603122]), array([-0.46355705, -0.16037004,  0.04357691]), array([-0.52538563, -0.20883907,  0.17573996]), array([-0.30348177,  0.16985106, -0.10524502]), array([-0.1961193 ,  0.07968105, -0.14133274]), array([-0.43230586,  0.20699964, -0.14281857])]",0.07514774400734428,1500,20,plot3D2-Model
"[10.0, 0.0, 0.0]",3,0.05,0.5,0.5,0.001,[-0.07014582  0.01579443 -0.13215047],"[array([-0.51325967, -0.15982837,  0.10232931]), array([-0.51095182, -0.29477817,  0.08160258]), array([-0.22202847,  0.07706772,  0.12665525]), array([-0.52993721, -0.05528522, -0.14074856]), array([-0.09017667, -0.19036959,  0.17274981]), array([-0.0208561 ,  0.02403354,  0.29887142]), array([-0.58059463, -0.07620543, -0.14092746]), array([-0.4617699 , -0.1070574 , -0.05873507]), array([-0.37197424,  0.3124376 ,  0.08962928]), array([-0.38754108,  0.18731459, -0.43098187]), array([ 0.13343757, -0.09736356,  0.05682655]), array([-0.36791714,  0.10655037, -0.10891143]), array([-0.61592673, -0.1073148 , -0.09314205]), array([-0.23295892,  0.13031432, -0.1704875 ]), array([-0.1320243 , -0.015555  ,  0.31698151]), array([-0.46617773, -0.11472065, -0.07985827]), array([-0.54202822,  0.14224893,  0.0470993 ]), array([-0.34823157,  0.28882074,  0.07265715]), array([-0.28259499,  0.24898117, -0.24387519]), array([-0.50607579, -0.33121216,  0.02695193]), array([-0.2502053 , -0.09195879,  0.2236289 ]), array([-0.44625359,  0.00717758, -0.04370576]), array([-0.20757303, -0.21010737, -0.01812641]), array([-0.06968315, -0.02980206,  0.24269501]), array([-0.58120743, -0.13009244, -0.04233669]), array([-0.42781545, -0.09641618,  0.06553386]), array([0.08641903, 0.00493761, 0.20308468]), array([-0.3592804 ,  0.24364886, -0.1935287 ]), array([-0.40634422,  0.19165118, -0.20097071]), array([-0.35861467,  0.1586774 , -0.29311136])]",0.1504448291547247,1500,30,plot3D3-Model
"[10.0, 0.0, 0.0]",3,0.05,0.5,0.5,0.001,[ 0.04081747  0.09312957 -0.06352963],"[array([-0.53756275,  0.27951147, -0.14584457]), array([-0.63491688,  0.54540534, -0.13619814]), array([-0.35312968, -0.27438108, -0.05862061]), array([-0.59775219,  0.44929165,  0.02301255]), array([-0.42718792, -0.64237192,  0.35412517]), array([-0.75719599,  0.40999776, -0.22739639]), array([-0.14059648, -0.63480115,  0.01396051]), array([-0.19690743, -0.08732261,  0.11209823]), array([-0.23798263, -0.37113694,  0.11530705]), array([-0.47189871,  0.12230599, -0.00649188]), array([-0.50573536, -0.0534824 ,  0.37212346]), array([-0.36579943,  0.07461561,  0.09207008]), array([-0.64734405,  0.34905309, -0.2108715 ]), array([-0.78629261,  0.400216  , -0.45147084]), array([-0.22929195, -0.4565339 , -0.05121199]), array([-0.88576834,  0.33645205, -0.36883448]), array([-0.2224513 , -0.17165721,  0.18958352]), array([-0.24874193, -0.31804084,  0.1133052 ]), array([-0.25733504, -0.2081332 ,  0.23367776]), array([-0.72660498,  0.4513625 , -0.25530515]), array([-0.41325719,  0.13658817,  0.03595116]), array([-0.31542967, -0.24380883,  0.19350122])]",0.1198966120166787,1500,22,plot3D4-Model
