Inicial point,Dimensions,Mutation rate,Dup rate,Del. rate,Epsilon,Best phenotype,Best genotype,Distance to optimum,Total generations,Gen size,PlotName
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[ 0.01260116 -0.00459579 -0.01459494  0.00333157 -0.0375462   0.01701461],"[array([-9.98739884e+00, -4.59578938e-03, -1.45949384e-02,  3.33156957e-03,
       -3.75461959e-02,  1.70146115e-02])]",0.04586104995857504,600,1,plot6D1-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[ 0.02380553  0.04395406 -0.01384705 -0.05441678 -0.03834476  0.0112925 ],"[array([-9.97619447,  0.04395406, -0.01384705, -0.05441678, -0.03834476,
        0.0112925 ])]",0.08514359142364974,600,1,plot6D2-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[-0.02025743  0.01942658 -0.00245847 -0.00317472  0.02014994 -0.01044578],"[array([-1.00202574e+01,  1.94265768e-02, -2.45846810e-03, -3.17472017e-03,
        2.01499445e-02, -1.04457777e-02])]",0.03631821660067975,600,1,plot6D3-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[ 0.04981489  0.04026231  0.0381982  -0.00721271 -0.04974621 -0.03833375],"[array([-9.95018511e+00,  4.02623087e-02,  3.81982048e-02, -7.21270999e-03,
       -4.97462149e-02, -3.83337527e-02])]",0.09776433513210622,600,1,plot6D4-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[ 0.00340914 -0.0084254  -0.02618347  0.02459378  0.03026884  0.00278785],"[array([-9.99659086e+00, -8.42539908e-03, -2.61834660e-02,  2.45937801e-02,
        3.02688407e-02,  2.78784883e-03])]",0.047927156190035305,600,1,plot6D5-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.0,0.0,0.001,[-0.00190662 -0.03418686  0.03804049  0.00674501  0.01584798  0.02944011],"[array([-1.00019066e+01, -3.41868562e-02,  3.80404870e-02,  6.74500777e-03,
        1.58479765e-02,  2.94401087e-02])]",0.061504702901747706,600,1,plot6D6-FGM
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.5,0.5,0.001,[ 0.32145517  0.03684791  0.19824819  0.25369228 -0.02774034 -0.1141308 ],"[array([-0.37237437,  0.1904062 ,  0.04802635,  0.03884801, -0.27074206,
        0.01557903]), array([-0.53495232, -0.14764018, -0.01899667,  0.19152924,  0.22106184,
        0.33349759]), array([-0.45254432, -0.19083698,  0.03044662,  0.05533713, -0.28388504,
       -0.3451175 ]), array([-0.55556102,  0.01778406,  0.00601917,  0.01319921,  0.10686163,
       -0.17351901]), array([-0.57191025,  0.36498716, -0.08721901, -0.00979431, -0.1794311 ,
        0.03985197]), array([-5.07170091e-01, -1.36154698e-04, -1.71164172e-01,  2.59375123e-02,
       -1.08881176e-01, -3.97159424e-01]), array([-0.40527611,  0.25849716, -0.21241426, -0.03926496, -0.13715268,
       -0.14442456]), array([-0.60362937,  0.03200137,  0.00950727, -0.11140855,  0.12851576,
        0.12683967]), array([-0.62503242, -0.00758206, -0.01503227,  0.11770995,  0.18155609,
        0.18401069]), array([-0.29797479,  0.14539741,  0.11939313,  0.13984238, -0.22763071,
        0.07307526]), array([-0.59935473, -0.23381184, -0.03240608, -0.01444342,  0.30728358,
        0.25535364]), array([-0.69408365, -0.0232957 ,  0.04402502, -0.04912238,  0.07421467,
       -0.15226116]), array([-0.61326222, -0.06565733, -0.0369017 , -0.13588372,  0.09152391,
        0.05511965]), array([-0.38602541,  0.11233512,  0.07688841,  0.07438519, -0.25652832,
        0.01681434]), array([-0.45435951, -0.23430531, -0.09289658,  0.00045642,  0.25800804,
        0.20210776]), array([-0.11427891,  0.12149572,  0.25324452, -0.04211909, -0.15487116,
       -0.1720037 ]), array([-0.30729061,  0.05736993,  0.20948591,  0.1528533 , -0.22320459,
       -0.04058687]), array([-0.48974218, -0.22614511, -0.02551848, -0.03380083,  0.23218255,
        0.29102803]), array([-0.68059072, -0.12126008,  0.10247072, -0.12986771,  0.07589206,
       -0.12815886]), array([-0.41313185, -0.01275549, -0.00870972,  0.00929891,  0.13748636,
       -0.15417733])]",0.4713265050919109,600,20,plot6D1-Model
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.5,0.5,0.001,[0.14092674 0.07265539 0.11937891 0.36414614 0.18569214 0.44077904],"[array([-0.40196845,  0.14017141,  0.02072804, -0.46525591,  0.06686881,
       -0.30527978]), array([-0.34609138,  0.02835472,  0.13186528, -0.01502221, -0.11753286,
       -0.17078079]), array([-0.53346263,  0.07093921,  0.42433228,  0.3547326 , -0.45971053,
        0.00647524]), array([-0.52741015, -0.04751908,  0.21676074, -0.26643693,  0.18360027,
       -0.22974539]), array([-0.20578819,  0.21279353, -0.14243567,  0.1134422 , -0.59073044,
        0.00778863]), array([-0.28126756,  0.00371002,  0.13020866, -0.43941582,  0.51147622,
       -0.19701556]), array([-0.6160441 , -0.16442415,  0.03673786,  0.03450499,  0.10361535,
        0.46379691]), array([-0.33703433, -0.23123856, -0.33823869,  0.2898491 , -0.16414834,
        0.05464172]), array([-0.23238885,  0.05368994, -0.3634243 ,  0.37321399, -0.01675548,
        0.29608027]), array([-0.01451053,  0.04597166,  0.10886097, -0.301316  ,  0.55143957,
        0.01033286]), array([-0.32792619,  0.00400388,  0.12852818,  0.0674057 , -0.12310891,
       -0.0885042 ]), array([-0.31839446,  0.28329807,  0.23415869, -0.27705529,  0.3211225 ,
       -0.17905931]), array([-0.52391177,  0.05641423,  0.18753843,  0.06098518, -0.03131824,
        0.00779269]), array([-0.63925096, -0.0609767 ,  0.34501322, -0.30965813,  0.12679564,
       -0.25043327]), array([-0.36848334, -0.12038065,  0.14002718,  0.07424303, -0.13410456,
       -0.09550739]), array([-0.06245761, -0.07223692, -0.3596705 ,  0.33065935, -0.0500134 ,
        0.3302846 ]), array([-0.43003737, -0.03255365,  0.05594454,  0.19471638,  0.03875334,
        0.01857122]), array([-0.26229054, -0.06876976, -0.41331021,  0.46088995,  0.02770383,
        0.30867563]), array([-0.06019015,  0.02316288, -0.48272993,  0.37449483,  0.08127707,
        0.27131933]), array([-0.35662437,  0.03420949,  0.17125117,  0.04661588, -0.09912039,
       -0.14864312]), array([-0.48673178, -0.02425532, -0.01241027,  0.04986377, -0.0030399 ,
        0.07373533]), array([-0.41221865, -0.0540249 ,  0.05537338, -0.00661578, -0.16382326,
       -0.09183511]), array([-0.05124613, -0.08599787, -0.3615136 ,  0.33680659, -0.0862876 ,
        0.2704906 ]), array([-0.2848085 , -0.42746581, -0.26553789,  0.33559116, -0.10405154,
        0.15370739]), array([-0.29033731,  0.13665796,  0.01871585, -0.45548008, -0.02348931,
       -0.23426698]), array([-0.41909134,  0.20811929,  0.25670405, -0.37677884,  0.15287972,
       -0.16796738]), array([-0.54658349, -0.109117  ,  0.00815103,  0.09222438,  0.05026615,
        0.55125254]), array([-0.52252312,  0.2701195 ,  0.1877504 , -0.31305793,  0.13712843,
       -0.22512765])]",0.6330565675817614,600,28,plot6D2-Model
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.5,0.5,0.001,[-0.25200843  0.19286669 -0.18170723  0.08010246  0.03944287 -0.03291974],"[array([-0.56500887, -0.2583395 , -0.0166181 , -0.50805819, -0.05032789,
        0.04012283]), array([-0.55019937, -0.38628034,  0.0316929 , -0.28719277, -0.03250934,
        0.27765109]), array([-0.64688741,  0.39276679,  0.40842688,  0.33836398, -0.0514946 ,
        0.07053792]), array([-0.59561211, -0.25283705,  0.39937639, -0.37875763, -0.01847058,
        0.1262247 ]), array([-0.44631799,  0.58239037, -0.46369423, -0.06181872,  0.18731559,
       -0.21021447]), array([-0.44002859,  0.2317379 ,  0.11126064,  0.40395682,  0.14188643,
       -0.07609827]), array([-0.34947499,  0.58921699, -0.47768136, -0.11191741,  0.37224162,
       -0.0848643 ]), array([-0.70308291, -0.033398  ,  0.34125175, -0.42199216, -0.34342077,
        0.15141227]), array([-0.6588499 ,  0.3214327 ,  0.02861835,  0.38630818, -0.11567963,
       -0.03061689]), array([-0.066241  , -0.27635306, -0.0989554 ,  0.45480334, -0.06632028,
       -0.13539792]), array([-0.37069177,  0.48598269, -0.42335909, -0.01028285,  0.19917823,
       -0.11014312]), array([-0.87118952,  0.11324446,  0.26090376, -0.23904997, -0.08842633,
       -0.03630245]), array([-0.62466131, -0.50383944,  0.16938876, -0.37748462,  0.12262781,
        0.32227802]), array([-0.62496118, -0.30975002, -0.05090365, -0.33796117, -0.07044898,
        0.00317726]), array([-0.60687356, -0.38648996, -0.0266126 , -0.46515805,  0.0367505 ,
       -0.0866282 ]), array([-0.16974572, -0.24134486, -0.15699405,  0.49009612,  0.041819  ,
       -0.06093044]), array([-0.73509331, -0.0408366 ,  0.4334833 , -0.32538203, -0.3941965 ,
        0.10668606]), array([-0.15041962, -0.27688508, -0.15900173,  0.49072902, -0.09048427,
       -0.10959463]), array([-0.14632443, -0.22889161, -0.12249813,  0.37059988, -0.01739638,
       -0.06058691]), array([-0.10194754, -0.15769873, -0.07256178,  0.37533242, -0.04694401,
       -0.059845  ]), array([-0.39765934,  0.54758127, -0.42284709, -0.08330362,  0.34179661,
       -0.04250216]), array([-0.43073797,  0.28145775,  0.12561724,  0.37827188, -0.01805336,
       -0.02728513])]",0.3778613260282672,600,22,plot6D3-Model
"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0.05,0.5,0.5,0.001,[-0.15721938 -0.19200793  0.23827992 -0.21919878  0.08648945 -0.29873322],"[array([-0.88576073, -0.06382321, -0.07482662, -0.1008142 ,  0.10684386,
       -0.26369156]), array([-0.36019241,  0.10837872,  0.04089441,  0.02824394,  0.21137633,
        0.31818725]), array([-0.80588451, -0.23690341, -0.09905491,  0.12045144, -0.19355059,
        0.02476881]), array([-0.55735751,  0.12923653,  0.37674134, -0.36417706,  0.20935809,
        0.13038559]), array([-0.45831782, -0.16836738,  0.01882417,  0.04425679, -0.16952377,
        0.02518364]), array([-0.57232058,  0.23480098,  0.14305412, -0.13978674,  0.14272713,
       -0.26030237]), array([-0.66529539, -0.26411503, -0.02162856,  0.02134969, -0.22713417,
        0.06166176]), array([-0.44910699,  0.21184715, -0.25289913, -0.00990596, -0.29826579,
       -0.16259635]), array([-0.41074598, -0.29007344, -0.01447317, -0.01310224, -0.02521533,
       -0.12254739]), array([-0.28568503,  0.02049054, -0.41157354,  0.35609507, -0.46881915,
       -0.17196437]), array([-0.33999174,  0.11598084,  0.37828315, -0.29825257,  0.06683145,
       -0.20501388]), array([-0.28960373,  0.14032068,  0.04925694,  0.01078555,  0.37087544,
        0.39442866]), array([-0.36013379,  0.12722781,  0.20777688, -0.39439208, -0.00939224,
       -0.12822935]), array([-0.40897869, -0.33843714, -0.04319766, -0.04178596, -0.00451441,
       -0.12429048]), array([-0.70340772, -0.21563707, -0.02179425,  0.09035929, -0.10179119,
        0.00573667]), array([-0.2996283 ,  0.26917344,  0.05935502,  0.18391922,  0.2780602 ,
        0.25119656]), array([-0.59323479,  0.22523232,  0.07285077, -0.17091558,  0.25545894,
       -0.2715443 ]), array([-0.60715883, -0.23487845, -0.12354806,  0.140969  , -0.10516134,
        0.01043003]), array([-0.73567122, -0.18442525,  0.0645969 ,  0.10708727, -0.16319187,
        0.10325003]), array([-0.36874361,  0.22196343, -0.11035786,  0.21041634,  0.21151787,
        0.08621785])]",0.5129642952475375,600,20,plot6D4-Model
