Inicial point,Dimensions,Mutation rate,Dup rate,Del. rate,Epsilon,Best phenotype,Best genotype,Distance to optimum,Total generations,Gen size,PlotName
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[ 0.97446918 -0.6844309   0.18338907],"[array([-9.02553082, -0.6844309 ,  0.18338907])]",1.2048516027286076,500,1,plot3D1-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[ 1.17926937 -0.07177889  0.2568661 ],"[array([-8.82073063, -0.07177889,  0.2568661 ])]",1.2090527879467456,500,1,plot3D2-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[0.25574744 0.09957803 0.03372962],"[array([-9.74425256,  0.09957803,  0.03372962])]",0.27651441460483395,500,1,plot3D3-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[ 0.08110821 -0.00330085  0.04879061],"[array([-9.91889179e+00, -3.30085025e-03,  4.87906102e-02])]",0.09470988071965165,500,1,plot3D4-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[ 1.21352554  0.04912057 -0.55925447],"[array([-8.78647446,  0.04912057, -0.55925447])]",1.337094848021763,500,1,plot3D5-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.0,0.0,0.001,[ 0.03985383 -0.0491926   0.01482099],"[array([-9.96014617, -0.0491926 ,  0.01482099])]",0.06502231358847353,500,1,plot3D6-FGM
"[10.0, 0.0, 0.0]",3,0.05,0.5,0.5,0.001,[-0.00493735  0.21437928  0.26178325],"[array([-2.42051549e-01, -3.11794741e-04, -3.37032522e-01]), array([-0.35204124,  0.10016817, -0.22420805]), array([ 0.13044035, -0.05093061, -0.12951319]), array([ 0.05360535,  0.05166553, -0.29988645]), array([0.07506787, 0.18784575, 0.21068821]), array([-0.00893979,  0.1500207 , -0.24607544]), array([-0.28605334,  0.19440263, -0.20498419]), array([ 0.10955106, -0.15856755,  0.1224036 ]), array([0.14104411, 0.1031404 , 0.16486562]), array([-0.25942763,  0.23477619, -0.13777823]), array([-0.04949012,  0.22770691,  0.15706155]), array([-0.28822036, -0.17209291,  0.68899656]), array([-0.31189251, -0.34532169,  0.14080757]), array([-0.2120057 ,  0.06980221, -0.29254319]), array([-0.23245357, -0.07257415,  0.37799813]), array([-0.71983732, -0.15416178,  0.21410626]), array([-0.29300505, -0.18970066,  0.63005199]), array([-0.31365171,  0.21961797, -0.2828866 ]), array([-0.23344564,  0.17710161, -0.20091335]), array([-0.2894167 , -0.34307316,  0.09822873]), array([-0.33136275, -0.26819458, -0.03222554]), array([-0.33912391, -0.08970297,  0.53033271]), array([ 0.0891276 , -0.18458537,  0.24329712]), array([0.07644325, 0.12146004, 0.04639487]), array([-0.28600667,  0.38488362, -0.24045323]), array([-0.42789804,  0.12644009, -0.3356231 ]), array([-0.34081131, -0.14695038,  0.08439647]), array([-0.02916107, -0.07643288, -0.0571972 ]), array([-0.16264889,  0.07151791, -0.15950298]), array([0.10677158, 0.12687878, 0.20932162]), array([-0.28300343, -0.2606809 ,  0.1901971 ]), array([-0.49545739,  0.26977274, -0.38817733]), array([-0.28669757, -0.28051581,  0.17654483]), array([-0.56302431,  0.16486913, -0.4360298 ]), array([ 0.13023965, -0.0756214 , -0.17459174]), array([-0.27937346, -0.07360006,  0.692471  ]), array([-0.33454956, -0.23798453,  0.12912061]), array([-0.56338802,  0.28217518, -0.37812317]), array([ 0.10586204, -0.05981018, -0.21396787]), array([0.00997719, 0.26034802, 0.02701869]), array([-0.18366871,  0.12813717, -0.29055028]), array([0.10052918, 0.0911401 , 0.11324694]), array([-0.51181471,  0.21285018, -0.3891745 ]), array([-0.24428176, -0.2490864 , -0.01798447]), array([-0.29261177, -0.17006491,  0.09753532]), array([-0.27397393, -0.06334215,  0.65658599]), array([-0.28388935, -0.29057588,  0.06154148]), array([-0.52891776,  0.27154093, -0.33200731])]",0.3383981747453117,500,48,plot3D1-Model
"[10.0, 0.0, 0.0]",3,0.05,0.5,0.5,0.001,[-0.06514893 -0.12993175  0.03174079],"[array([-0.18419411,  0.25109426,  0.11435388]), array([-0.46395966, -0.33658014,  0.20707888]), array([0.02904285, 0.24023989, 0.06544324]), array([-0.12215277,  0.0587625 ,  0.0879644 ]), array([-0.71888336, -0.10116616,  0.14019229]), array([ 0.12917434,  0.19456783, -0.10266962]), array([-0.23445029,  0.33005286, -0.11114252]), array([-0.30467221,  0.10375646, -0.0634257 ]), array([-0.45358009, -0.05465828,  0.34336873]), array([-0.31074147, -0.28025665,  0.0268922 ]), array([-0.06500366,  0.09949741,  0.00331312]), array([-0.1394425 ,  0.12998062, -0.1745222 ]), array([-0.5851913 , -0.05327003, -0.028624  ]), array([-0.29902735,  0.17258097,  0.03718729]), array([-0.1349929 , -0.02911354, -0.26854224]), array([-0.34710119,  0.18083555, -0.15236041]), array([-0.04056734, -0.13107612, -0.18708103]), array([-0.35913509, -0.45921419,  0.00778638]), array([ 0.0457365 , -0.08011524, -0.21912297]), array([-0.17656759,  0.30712719, -0.0400878 ]), array([-0.59221301, -0.18964168,  0.29916989]), array([ 0.03097078, -0.08035144, -0.21283048]), array([-0.5312852 , -0.39500234,  0.21899552]), array([-0.4899188 ,  0.19732027, -0.05843593]), array([-0.26322116,  0.3143719 , -0.05147414]), array([-0.12956492,  0.2424834 , -0.11255778]), array([-0.43912388, -0.10118342,  0.24570437]), array([-0.40045013,  0.00889953,  0.35713348]), array([ 0.04667934, -0.02241551, -0.1626534 ]), array([-0.51670011,  0.01078864, -0.12444771]), array([-0.33363983,  0.05197676,  0.0684857 ]), array([-0.4219776 , -0.06931866,  0.29081141]), array([-0.01931463, -0.14470877, -0.20890411]), array([-0.11855866,  0.09264663, -0.1583016 ]), array([-0.42362711, -0.41791341,  0.23410373]), array([ 0.10239928, -0.00129701, -0.22313649]), array([ 0.13077177,  0.09038298, -0.22764109]), array([-0.71771488, -0.06746369,  0.07236238]), array([ 0.09004238, -0.09340711, -0.13341468]), array([-0.33299337, -0.099144  ,  0.23276978])]",0.14877540735032108,500,40,plot3D2-Model
"[10.0, 0.0, 0.0]",3,0.05,0.5,0.5,0.001,[0.19809196 0.03133349 0.07013165],"[array([-0.18456059,  0.08178864, -0.25262403]), array([-0.23831765,  0.02802802, -0.51216056]), array([-0.53703159, -0.11938864, -0.00797085]), array([-0.29345361,  0.18860356,  0.08626443]), array([-0.21718258, -0.0178783 ,  0.23186964]), array([-0.51020443, -0.18063842,  0.11906292]), array([-0.20149929,  0.42470146,  0.02692689]), array([-0.81642275, -0.21793491, -0.01505497]), array([-0.86895499, -0.24506062,  0.0529123 ]), array([-0.25496069, -0.11582998,  0.17710365]), array([-0.23960346,  0.28582617, -0.0671582 ]), array([-0.57492653, -0.08397052,  0.00798368]), array([-0.37668302, -0.0594594 , -0.00819109]), array([-0.52302189, -0.14437481,  0.10131588]), array([-0.31447297,  0.02507306,  0.10867635]), array([-0.38935921, -0.06784227,  0.04758937]), array([-0.44215262,  0.38281543, -0.05968551]), array([-0.42926472, -0.05901146, -0.03690453]), array([-0.4693386 , -0.06278052,  0.03869397]), array([-0.27109489,  0.02704865, -0.44407724]), array([-0.25084801,  0.0153434 , -0.04745983]), array([-0.56976771, -0.00498253,  0.18353713]), array([-0.30590137, -0.04067833,  0.21830663]), array([-0.52288488, -0.00806418,  0.12117564])]",0.2124633130598152,500,24,plot3D3-Model
"[10.0, 0.0, 0.0]",3,0.05,0.5,0.5,0.001,[-0.05516952  0.14166049  0.04537157],"[array([-0.34197765,  0.07385794, -0.03273184]), array([-0.43470725,  0.12576222,  0.00961207]), array([-0.19428104,  0.10565212, -0.01683233]), array([-0.36890747, -0.11737118,  0.07490624]), array([-0.50418053,  0.19083494, -0.08452715]), array([-0.31271132,  0.20262246,  0.09646525]), array([-0.69587667, -0.27474606, -0.14754714]), array([-0.52302337, -0.16951355, -0.0221686 ]), array([-0.50925104, -0.23088184, -0.01878319]), array([-0.39651553, -0.12920054, -0.03850195]), array([-0.37533827, -0.15683211, -0.07116753]), array([-0.3918603 , -0.09949062, -0.20773236]), array([-0.58600171, -0.22905403,  0.05802411]), array([-0.34986777,  0.02503013, -0.03083005]), array([-0.10267806,  0.53859625,  0.07716788]), array([-0.57429089, -0.08949023, -0.02895143]), array([-0.10164018,  0.41076976,  0.15456437]), array([-0.29113345,  0.16384746,  0.05379263]), array([-0.20339109,  0.1860204 ,  0.14948907]), array([-0.54246525, -0.21068972, -0.02526698]), array([-0.37810711,  0.12698465,  0.00939275]), array([-0.42190184,  0.10265556,  0.06526426]), array([-0.22877111,  0.07123187,  0.02966697]), array([-0.33120858, -0.24468395,  0.02815559]), array([-0.31083555,  0.00436504, -0.02156085]), array([-0.5842465 , -0.23461647, -0.01452821])]",0.1586504014869688,500,26,plot3D4-Model
"[10.0, 0.0, 0.0]",3,0.05,0.5,0.5,0.001,[-0.1487489   0.00097578 -0.06006096],"[array([-0.63429798, -0.03750669, -0.09596128]), array([-0.87348947, -0.14755496, -0.04628686]), array([-0.75766586,  0.02291383,  0.00944691]), array([-0.95618661,  0.16142017, -0.05662011]), array([-0.94864415, -0.08406613,  0.0495416 ]), array([-0.81274844,  0.00200261, -0.11097283]), array([-0.76787803, -0.01973206,  0.07682206]), array([-0.92512493,  0.00708318,  0.03381266]), array([-0.74599385, -0.05412114, -0.06386547]), array([-0.9780044 ,  0.10707797, -0.08485782]), array([-8.72382822e-01, -3.59149277e-04,  8.93012970e-02]), array([-0.87633235,  0.04381815,  0.1395789 ])]",0.16041978127273668,500,12,plot3D5-Model
"[10.0, 0.0, 0.0]",3,0.05,0.5,0.5,0.001,[-0.20999561  0.33726702 -0.18819844],"[array([-0.41073679,  0.21843034,  0.06041822]), array([-0.09465387, -0.09077593,  0.12420448]), array([-0.41192111, -0.06524555, -0.01536476]), array([-0.23418641,  0.14786205,  0.1182935 ]), array([-0.24563586, -0.36901125,  0.02046879]), array([-0.25734418,  0.22317533, -0.4241845 ]), array([-0.05606365,  0.19942495, -0.09318965]), array([-0.19047018, -0.50513338, -0.09362991]), array([-0.24100482,  0.0988597 , -0.37313184]), array([-0.23574464,  0.07515428,  0.11007737]), array([-0.21855705, -0.09996527,  0.1952907 ]), array([-0.50128109, -0.19444326, -0.05472697]), array([-0.25107026,  0.07926796, -0.15781424]), array([-0.28713372, -0.06800144, -0.15406259]), array([-0.44771411, -0.04587477, -0.11359222]), array([-0.23387853,  0.16660962,  0.10470131]), array([-0.16410241, -0.36866044,  0.04531391]), array([-0.65036017,  0.48406013, -0.10042012]), array([-0.22976065,  0.12854372,  0.0628822 ]), array([-0.04155859, -0.20464835, -0.00512629]), array([-0.34035278,  0.21896438,  0.15732941]), array([-0.11833058,  0.01018472,  0.20282333]), array([-0.32179464, -0.03420246, -0.12614341]), array([-0.05458626,  0.14551972, -0.04324918]), array([-0.1679528 ,  0.07363318, -0.39442866]), array([-0.10941838, -0.17040733,  0.16188702]), array([-0.23090597,  0.13323031,  0.08744483]), array([-0.39000655, -0.13185509,  0.0154804 ]), array([-0.18382302, -0.2474475 ,  0.18436873]), array([-0.12754028, -0.1996466 ,  0.20857464]), array([-0.51679066,  0.51406023,  0.03056638]), array([-0.24629665,  0.18416044,  0.10830705]), array([-0.0806027 ,  0.15778706, -0.13449874]), array([-0.4062006 , -0.09295976,  0.05112388]), array([-0.24772928,  0.07152593,  0.12526461]), array([-0.46480823, -0.10696383, -0.01064954]), array([-0.44343765, -0.05747114, -0.02803123]), array([-0.35624052,  0.0595263 , -0.04077535])]",0.439620120703245,500,38,plot3D6-Model
